m50w,t85w,COG,mean,ang,std,kurt,sm2std,grmn,class
-0.769690507,-0.834221024,-0.722750066,-0.66462426,-0.856444256,-0.235954027,-0.639476955,0.75,-0.333333333,2FJ
-0.435069744,-0.461682706,0.400087835,-0.888913645,-0.956157709,-0.839430205,-0.754616368,0.5,0,2FJ
-0.841399052,-0.780593578,-0.353506869,-0.583540339,-0.495775594,0.402478538,-0.447544718,0.5,-0.666666667,1FS
-0.689097923,-0.81234983,0.372238388,-0.427890815,-0.786711371,0.197697863,-0.446601855,0.75,0,2FJ
-0.582852785,-0.673671588,-0.632176912,-0.714301742,-0.921495685,-0.484268381,-0.852291523,0.5,0,4FJ
-0.874160634,-0.816272162,0.04820296,-0.571688853,-0.512349835,0.432728152,-0.064216351,0.75,-0.666666667,1FS
-0.846811053,-0.739879347,0.549264576,-0.853062898,-0.855975045,-0.566026256,0.004389589,0.75,-0.333333333,1FS
0.270473869,-0.090198208,0.074238355,0.174658519,-0.900769303,-0.396045045,-0.293348853,-0.75,0.666666667,4FJ
-0.41954236,-0.549460897,-0.176203877,-0.828273539,-0.981970151,-0.867661391,-0.758158257,0,0,4FJ
-0.803667193,-0.853930592,-0.712138954,-0.870148791,-0.907333606,-0.640179784,-0.475122737,0.75,-0.333333333,1FS
-0.770917555,-0.842238749,-0.522822823,-0.874395574,-0.946227666,-0.722164492,-0.597055394,0.75,-0.333333333,1FS
-0.259349169,-0.338628376,0.166057282,-0.660673765,-0.935870513,-0.683577532,-0.686932719,0.25,0,4FJ
-0.404978239,-0.530472713,-0.311006756,-0.839038639,-0.978472685,-0.838712473,-0.745516461,0,0,4FJ
-0.731156854,-0.874281794,-0.742512077,-0.970688903,-0.988866812,-0.924423601,-0.749063669,0.75,-0.333333333,1FS
-0.571664095,-0.669153448,0.140238704,-0.729906199,-0.926730962,-0.570383659,-0.769224141,0.5,-0.333333333,2FJ
-0.724546552,-0.837235193,-0.487730061,-0.82955745,-0.938516255,-0.64538224,-0.670358934,0.75,-0.333333333,2FJ
-0.63212148,-0.692054293,0.49176121,-0.795089376,-0.897064836,-0.568995677,-0.575251554,0.75,-0.333333333,2FJ
-0.34803094,-0.459201037,0.360805861,-0.158071969,-0.862776771,-0.122747582,-0.647530694,-0.25,0.333333333,4FJ
-0.770111259,-0.849824478,-0.707225356,-0.793706703,-0.921511351,-0.543446872,-0.652925864,0.5,-0.333333333,2FJ
-0.72619461,-0.797042018,-0.452205128,-0.717857188,-0.873513588,-0.385153211,-0.654866951,0.75,-0.333333333,2FJ
-0.789947121,-0.875452031,-0.758886653,-0.744325508,-0.849734485,-0.343951545,-0.513067848,0.75,-0.333333333,2FJ
-0.635880694,-0.642992146,0.206280193,-0.902542855,-0.932086864,-0.787783427,-0.642250153,0.75,-0.333333333,1FS
0.325619835,0.627906977,-0.312795061,0.592917236,1,0.727517661,-0.49568383,-0.25,0.666666667,4FJ
-0.010250343,0.171735242,-0.290308135,0.321221904,-0.627883352,0.575206362,-0.6841212,0,0.333333333,4FJ
-0.014243504,-0.448572843,-0.156824761,-0.299598472,-0.928701873,-0.382295713,-0.551771829,-0.25,0.333333333,4FJ
-0.913251743,-0.820597657,0.517448201,-0.67657451,-0.338399663,0.203658425,0.684353549,0.75,-0.666666667,1FS
-0.481069556,-0.560998266,-0.177873339,-0.912517856,-0.987974569,-0.917191769,-0.769359403,0.25,0,2FJ
-0.688866397,-0.557619219,0.706363581,-0.493567803,-0.749275824,0.010511096,-0.873946695,0.5,0,2FJ
-0.920471956,-0.818048568,0.80212137,-0.660179953,-0.51032312,0.231411792,0.595594969,0.75,-0.666666667,1FS
-0.621982667,-0.685504006,0.783876156,-0.875086911,-0.946439737,-0.716336136,-0.872573104,0.5,-0.333333333,2FJ
-0.504431933,-0.568709912,0.604709062,-0.807434675,-0.931152828,-0.664976885,-0.831502634,0.5,0,2FJ
-0.431557827,-0.502722313,-0.027217975,-0.896715874,-0.966438681,-0.839360758,-0.747469078,0.5,0,2FJ
-0.639863879,-0.765854072,-0.654677036,-0.886444586,-0.970617118,-0.791632173,-0.844119967,0.5,0,4FJ
-0.560029269,-0.670818457,0.134488889,-0.853655473,-0.969628506,-0.804463824,-0.753772733,0.25,-0.333333333,2FJ
-0.777373093,-0.790628592,0.381740196,-0.823927994,-0.836494672,-0.490802715,-0.297217942,0.75,-0.666666667,1FS
-0.680457445,-0.904948324,-0.690078217,-0.73158516,-0.934540684,-0.49173918,-0.826880486,0.75,0,4FJ
-0.780329121,-0.872295061,-0.796338071,-0.601021282,-0.794625492,-0.02322147,-0.612686253,0.75,-0.333333333,2FJ
-0.722473645,-0.742911968,-0.298431373,-0.912912906,-0.952792064,-0.789627945,-0.678315934,0.5,-0.333333333,1FS
-0.386740927,-0.477247786,0.564510738,-0.644871783,-0.915175409,-0.439832894,-0.84645282,0.5,0,4FJ
0.14036524,-0.818193737,0.37313076,0.475785042,-0.883716629,0.563389493,-0.550290485,0.25,0.666666667,4FJ
-0.781271927,-0.738284177,-0.608102688,0.110166679,-0.609809938,0.87119412,-0.96938428,0.75,0,4FJ
-0.129536015,0.009599637,0.494922043,0.342060768,-0.296437044,0.83677998,-0.878482623,0.25,0.333333333,4FJ
0.98677686,0.980163333,-0.133553742,0.87300737,-0.52672436,0.295856944,0.860753365,-0.75,0.666666667,4FJ
-0.677197036,-0.752011488,-0.490339267,-0.606058164,-0.856572577,-0.220825818,-0.783021332,0.75,-0.333333333,2FJ
-0.676473205,-0.541076487,0.672468988,-0.956565882,-0.982931906,-0.918672163,-0.882466992,0.5,0,1FS
0.487402743,0.259529033,0.174922827,0.763479881,-0.754011815,0.163988327,0.439690835,-0.75,0.333333333,4FJ
-0.870203532,-0.875606954,-0.518994413,-0.773657938,-0.857283576,-0.396623521,-0.175969153,0.75,-0.333333333,1FS
-0.695049861,-0.730454175,-0.636647614,-0.295845501,-0.704297139,0.412632554,-0.729448091,0.75,0,2FJ
-0.872477195,-0.904341726,-0.815065681,-0.878444832,-0.918683896,-0.651966448,-0.232321406,0.75,-0.333333333,1FS
-0.328818115,-0.665636689,-0.57150368,-0.94491192,-0.993221777,-0.922211296,-0.869854572,0.5,0.333333333,4FJ
0.215692139,-0.095865051,0.168542439,-0.266611834,-0.939945922,-0.619516151,0.109205055,-0.75,0.666666667,4FJ
-0.791680159,-0.684235974,0.287589744,-0.717857188,-0.692781049,-0.19253201,-0.454471755,0.5,-0.666666667,1FS
-0.084450691,-0.427749582,0.029604589,-0.878148545,-0.993646022,-0.952381066,-0.699083004,-0.25,0,4FJ
-0.739035454,-0.661622932,-0.761136046,-0.356683132,-0.398315737,0.644301138,-0.688897798,0.5,-0.333333333,2FJ
-0.780593038,-0.684501997,0.667502321,-0.861556464,-0.794046946,-0.570630262,-0.499395447,0.5,-0.666666667,1FS
-0.238346639,-0.337649338,0.151572327,-0.489222258,-0.914244036,-0.569109918,-0.643782231,0,0,4FJ
-0.832343458,-0.712475702,0.183621241,-0.833014133,-0.849553518,-0.551223093,-0.226632581,0.75,-0.333333333,1FS
-0.807243542,-0.854878938,-0.186243104,-0.853852997,-0.91255569,-0.626434214,-0.387047764,0.75,-0.333333333,1FS
-0.865179177,-0.803001515,-0.94679089,-0.800323783,-0.73267424,-0.33769905,-0.369383078,0.75,-0.666666667,1FS
-0.620516668,-0.682306933,0.135138571,-0.90935746,-0.954975019,-0.812632209,-0.67496153,0.75,-0.333333333,1FS
-0.761283229,-0.644210756,0.289783168,-0.770102492,-0.79345448,-0.392400813,-0.530403688,0.5,-0.333333333,1FS
-0.922427689,-0.813487103,0.440151165,-0.825409429,-0.787544981,-0.393744425,0.37982699,0.75,-0.666666667,1FS
-0.793410947,-0.670854748,0.224935733,-0.846742105,-0.880951137,-0.619973496,-0.462138143,0.75,-0.333333333,1FS
-0.460798086,-0.478503332,0.486252524,-0.272537577,-0.778373456,-0.030691922,-0.858977345,0,0.333333333,4FJ
-0.480440771,-0.576487937,-0.361216511,-0.752522786,-0.956043379,-0.707726128,-0.795630084,0.25,0,4FJ
0.545338738,0.74925652,0.088678981,0.837946722,-0.240219646,0.182521678,0.16366753,-0.5,0.666666667,4FJ
-0.667164959,-0.542795673,0.018930746,-0.692771541,-0.858900553,-0.445958454,-0.706659298,0.5,0,2FJ
-0.073596185,-0.404707273,0.057312253,-0.863926761,-0.992174407,-0.942383492,-0.648651509,-0.25,0,4FJ
-0.762994099,-0.881033717,-0.793894245,-0.926147066,-0.973053529,-0.819691582,-0.741310233,0.75,-0.333333333,2FJ
-0.509551488,-0.446767889,0.683069364,0.039946621,-0.457885325,0.955216206,-0.980523302,0.75,0,4FJ
-0.659268307,-0.534667379,0.721288515,-0.956565882,-0.959427567,-0.892314974,-0.78535808,0.5,-0.333333333,1FS
-0.300700201,-0.303308694,0.530227571,-0.086963049,-0.699793885,0.269359211,-0.874071578,0.25,0.333333333,4FJ
-0.759304332,-0.633325798,0.590201465,-0.895036913,-0.932922201,-0.772374158,-0.5606663,0.75,-0.333333333,1FS
-0.852046837,-0.758895763,0.433291641,-0.880913892,-0.844369694,-0.60432825,-0.146502136,0.75,-0.666666667,1FS
-0.71833482,-0.725475716,0.11783022,-0.837952253,-0.867834817,-0.594073077,-0.403152026,0.75,-0.333333333,1FS
-0.634480965,-0.708397705,-0.386342805,-0.931085185,-0.97209211,-0.862272307,-0.773187554,0.5,0,1FS
-0.417485371,-0.493129315,0.024566985,-0.945702019,-0.983365918,-0.929447931,-0.744396815,0.5,0,1FS
-0.057691366,-0.829879696,-0.086441321,0.176633767,-0.901489573,0.016863978,-0.389610574,-0.25,0.333333333,4FJ
-0.817192008,-0.730781181,0.326069341,-0.470062355,-0.294473118,0.764541228,-0.485918901,0.5,-0.666666667,1FS
-0.313436301,-0.409478289,0.095203133,-0.904320578,-0.97759506,-0.907574659,-0.699904051,0.25,0,4FJ
-0.431737775,-0.549167187,-0.153084324,-0.922492858,-0.990670845,-0.93518752,-0.730003642,0.25,0.333333333,2FJ
-0.713299673,-0.788045401,-0.570017331,-0.75390546,-0.915153119,-0.509180349,-0.711886977,0.5,-0.333333333,2FJ
-0.673539505,-0.537160514,0.681621622,-0.856124532,-0.934073955,-0.729475119,-0.897381006,0.5,0,4FJ
-0.479808942,-0.364365688,-0.122499378,-0.112344983,-0.285144466,0.892610806,-0.897952232,0.25,-0.333333333,2FJ
-0.734164615,-0.833245813,-0.720875013,-0.713017831,-0.910282059,-0.411081242,-0.795171002,0.75,-0.333333333,4FJ
-0.206687702,-0.273728714,0.193376807,-0.039260815,-0.818814466,-0.109863979,-0.57512403,-0.25,0.333333333,4FJ
-0.699032835,-0.571216555,0.66344086,-0.916369589,-0.95227204,-0.824516358,-0.744474022,0.5,0,1FS
-0.254172724,-0.321966899,0.199119912,-0.919134936,-0.981569246,-0.936620038,-0.642022722,0.25,-0.333333333,2FJ
-0.514078982,-0.520071324,0.661331862,-0.501962606,-0.772978054,-0.090521349,-0.897325892,0.75,0,4FJ
-0.033843112,-0.101608998,-0.046697451,-0.311647483,-0.903774332,-0.5778569,-0.624610615,-0.5,0.333333333,4FJ
-0.612050859,-0.635283547,0.206795078,-0.915777015,-0.944826205,-0.823852545,-0.684380809,0.75,-0.333333333,1FS
-0.799035459,-0.794662706,-0.595972579,-0.923579244,-0.961654735,-0.81297366,-0.587333187,0.5,-0.333333333,1FS
0.16339924,0.198319889,0.345094468,-0.171108604,-0.77331348,-0.156291881,-0.596971538,0,0.333333333,4FJ
-0.583315501,-0.683740742,0.451515152,-0.783534177,-0.936534922,-0.640668427,-0.743112281,0.5,-0.333333333,2FJ
-0.769475111,-0.832934422,-0.198007154,-0.845556957,-0.917336682,-0.634101315,-0.513554043,0.75,-0.333333333,1FS
-0.661907663,-0.703631601,0.481232353,-0.642402723,-0.798257715,-0.201149039,-0.608251747,0.75,-0.333333333,2FJ
-0.392830308,-0.587276032,-0.19939651,-0.433322746,-0.921546019,-0.442348919,-0.71904219,0,0,4FJ
-0.783491201,-0.887726373,-0.775646372,-0.802002743,-0.906150574,-0.519671703,-0.599725707,0.75,-0.333333333,2FJ
-0.656710866,-0.803189362,0.692617803,-0.226316779,-0.753943609,0.521783084,-0.753183925,0.75,0,2FJ
-0.491997169,-0.494967428,-0.08253315,-0.534850482,-0.756624056,-0.070887428,-0.767328889,0.5,-0.333333333,2FJ
-0.411597939,-0.544468196,-0.207062025,-0.809014873,-0.983035348,-0.856173221,-0.782409435,0,0,4FJ
-0.677101292,-0.692672839,0.149307479,-0.86056884,-0.896650635,-0.676809246,-0.53203714,0.75,-0.333333333,1FS
-0.567160113,-0.621409618,0.55952381,-0.89780226,-0.952352488,-0.808406073,-0.678337,0.75,0,1FS
-0.609567593,-0.76207561,-0.567678684,-0.934739394,-0.986886787,-0.890104156,-0.790798037,0.5,0,2FJ
-0.80182216,-0.697100511,0.95156822,-0.706104464,-0.66601479,-0.09536826,-0.511353347,0.5,-0.666666667,1FS
-0.744331014,-0.846112468,-0.735792519,-0.720227485,-0.907550052,-0.40720975,-0.776370636,0.75,-0.333333333,4FJ
-0.599016919,-0.62488097,-0.152711703,-0.935035681,-0.9765387,-0.889302155,-0.812264893,0.5,-0.333333333,2FJ
-0.70138541,-0.769927406,-0.584645085,-0.706301989,-0.878904161,-0.395050651,-0.718393552,0.5,-0.333333333,4FJ
-0.190217057,-0.275738045,0.226004818,-0.779188631,-0.955814683,-0.812254508,-0.494348211,0.25,0,4FJ
-0.85802207,-0.746173991,0.514646141,-0.730893823,-0.742564159,-0.231425029,0.092576626,0.75,-0.333333333,1FS
-0.297079255,-0.372021182,0.146456481,-0.794496802,-0.948452077,-0.778864139,-0.706092198,0.25,0,2FJ
-0.093644642,-0.44179109,0.015038263,-0.853852997,-0.99089354,-0.931892377,-0.734930307,-0.25,0,4FJ
-0.677236263,-0.674669277,0.839268051,-0.905703251,-0.929444438,-0.753885744,-0.751402092,0.5,-0.333333333,1FS
-0.594815149,-0.688797289,0.140874317,-0.586997023,-0.875628187,-0.254877182,-0.762699507,0.5,-0.333333333,2FJ
-0.021315427,-0.112988024,-0.066051393,-0.674994311,-0.956955209,-0.834264669,-0.767993242,-0.25,0.333333333,4FJ
-0.407273907,-0.482227141,0.63095589,-0.368633381,-0.841821823,0.03860363,-0.920577412,0.25,0,4FJ
0.142176577,-0.452095651,0.139756475,-0.124986568,-0.912199923,-0.366004314,-0.475709264,-0.25,0.333333333,4FJ
-0.397612152,-0.805421839,-0.500445593,0.069377813,-0.815088417,0.512939723,-0.849987692,0.5,0.333333333,4FJ
-0.76690077,-0.741632678,-0.342959987,-0.842199035,-0.909311209,-0.602162696,-0.591955145,0.5,-0.666666667,1FS
-0.512627445,-0.673807188,-0.532718396,-0.337523229,-0.841573532,0.069030275,-0.851994078,0.5,0,4FJ
-0.519798466,-0.62593479,-0.496375498,-0.49386409,-0.87000312,-0.218516044,-0.854138332,0.25,0.333333333,4FJ
-0.628861539,-0.685347469,-0.667828107,-0.301870007,-0.731020233,0.36245179,-0.873147658,0.5,0,4FJ
-0.358396343,-0.614858466,-0.518804567,-0.891777755,-0.986711771,-0.857931718,-0.82664039,0.5,0,4FJ
-0.602287797,-0.66080367,-0.050293871,-0.84279161,-0.962417302,-0.763114446,-0.773172251,0.5,0,2FJ
-0.650348889,-0.723193013,-0.340916125,-0.932467859,-0.969920781,-0.850255715,-0.796537198,0.5,0,1FS
-0.653898437,-0.582335678,-0.482657485,-0.135257857,-0.478351887,0.868880522,-0.894897768,0.5,-0.333333333,2FJ
-0.649005564,-0.520640972,0.711361738,-0.920616372,-0.963468656,-0.842025075,-0.891419524,0.5,-0.333333333,2FJ
-0.631633886,-0.742346195,0.399266925,-0.657118319,-0.889942466,-0.369268786,-0.711482091,0.5,0,2FJ
-0.40997843,-0.457368176,0.366150538,-0.656130695,-0.892621037,-0.509387382,-0.790459016,0.5,0,2FJ
-0.467249884,-0.531014374,0.626852148,-0.730004962,-0.913687976,-0.542880594,-0.911137294,0.5,0,4FJ
-0.634477318,-0.803872899,-0.512601626,-0.957849793,-0.990428225,-0.926443306,-0.774340295,0.5,-0.333333333,1FS
-0.322041853,-0.398912672,0.128052243,-0.922887907,-0.979967402,-0.924840595,-0.708721418,0.25,0,4FJ
-0.826685111,-0.821322318,-0.905771838,-0.86886488,-0.914652709,-0.612177476,-0.583868657,0.5,-0.333333333,2FJ
-0.550874356,-0.731409379,-0.495138889,-0.896617112,-0.974781595,-0.831383642,-0.831767792,0.5,0,2FJ
-0.322144003,-0.429315895,0.375739645,-0.888617358,-0.987802045,-0.908792668,-0.664326362,0,0.333333333,4FJ
-0.419103587,-0.477113626,-0.299573694,-0.51371533,-0.909441465,-0.46358194,-0.739037366,0,0,4FJ
-0.780882503,-0.666056571,0.605884255,-0.835186906,-0.871851264,-0.581608595,-0.415809036,0.75,-0.333333333,1FS
-0.426412812,-0.474061107,0.049653782,-0.663241587,-0.886680584,-0.500591644,-0.772045913,0.5,0,4FJ
-0.456270212,-0.555967289,-0.31741573,-0.93335672,-0.987276907,-0.919068348,-0.826155918,0.5,0,2FJ
-0.632039429,-0.571333343,-0.187227233,-0.359942291,-0.618356116,0.263297257,-0.86831929,0.5,-0.333333333,2FJ
-0.621907341,-0.557752633,-0.178944581,-0.355102934,-0.68100511,0.278471909,-0.888922687,0.25,-0.333333333,2FJ
-0.643855656,-0.534645866,0.802195341,-0.157084345,-0.219598416,0.947812898,-0.896869944,0.75,-0.333333333,2FJ
-0.81154238,-0.742498379,-0.672309028,-0.659587379,-0.630059075,0.017914044,-0.49864363,0.5,-0.666666667,1FS
-0.770386929,-0.864872073,-0.696771379,-0.812471556,-0.934483305,-0.595433447,-0.659329823,0.5,-0.333333333,2FJ
-0.899676979,-0.943003932,-0.442028986,-0.770793828,-0.833768542,-0.304782747,0.037968597,0.75,-0.333333333,1FS
-0.079668702,-0.38724965,0.060107471,0.296728832,-0.872108932,-0.115118373,-0.438403038,-0.5,0,4FJ
-0.132821557,-0.1657637,0.294946038,-0.288438322,-0.857250678,-0.355711147,-0.421275047,-0.25,0.333333333,4FJ
-0.390076141,-0.466843436,-0.122317108,-0.460581165,-0.846884132,-0.102984384,-0.816597303,0.5,-0.333333333,2FJ
-0.777438868,-0.652443059,0.569881202,-0.897505973,-0.927253233,-0.766475464,-0.477426948,0.75,-0.333333333,1FS
-0.314110725,-0.481977858,-0.16348766,-0.469272256,-0.931970661,-0.551880017,-0.695253438,-0.25,0.333333333,4FJ
-0.67944122,-0.720522715,0.098319709,-0.893851765,-0.931486217,-0.748690721,-0.561907275,0.75,-0.333333333,1FS
-0.669388347,-0.780763178,-0.568922306,-0.960022565,-0.991128088,-0.926769773,-0.749328758,0.5,0,1FS
-0.629130423,-0.513569668,0.762971145,-0.547097018,-0.786159925,-0.054254554,-0.879763348,0.5,-0.333333333,2FJ
0.108265268,-0.810600848,0.364116694,0.484574895,-0.881127438,0.605644341,-0.55320444,0,0.666666667,4FJ
-0.464996642,-0.557525393,-0.271232553,-0.899678746,-0.986876959,-0.903077406,-0.777087838,0.25,0,4FJ
-0.626894523,-0.785059901,-0.641164734,-0.774843086,-0.952121578,-0.606573278,-0.840786391,0.5,0,4FJ
-0.647808699,-0.527203106,0.056153846,-0.910443846,-0.955964803,-0.840776752,-0.694357909,0.5,-0.333333333,1FS
-0.372670569,-0.444365518,0.060246771,-0.868074781,-0.963032384,-0.837692373,-0.756228549,0.5,0,2FJ
-0.414031379,-0.509313966,-0.264567705,-0.604379203,-0.945206354,-0.618724332,-0.752615052,0,0,4FJ
-0.793036779,-0.930391575,-0.744687915,-0.939677513,-0.988216845,-0.871528007,-0.761777155,0.5,-0.333333333,2FJ
-0.800537547,-0.738582966,-0.013695744,-0.882592852,-0.867203211,-0.643277845,-0.513352278,0.5,-0.666666667,1FS
-0.358314379,-0.34051909,0.174355405,-0.542158898,-0.832597551,-0.418502571,-0.784576454,0.25,0,4FJ
-0.734996448,-0.793823117,-0.573022312,-0.941455236,-0.981473459,-0.879535303,-0.694797533,0.5,-0.333333333,1FS
-0.917987117,-0.851198868,-0.905463082,-0.653167823,-0.379903925,0.29462487,0.444994126,0.75,-0.666666667,1FS
-0.802671841,-0.67940157,0.87637028,-0.876667109,-0.904290706,-0.659571575,-0.637274236,0.5,-0.333333333,1FS
-0.814460365,-0.781309499,0.07480315,-0.787978484,-0.781801801,-0.358749378,-0.159201453,0.75,-0.666666667,1FS
-0.619544338,-0.527876655,0.267319043,-0.29703065,-0.549048261,0.62268944,-0.675037289,0.5,-0.333333333,2FJ
-0.680696266,-0.551931847,0.0063478,-0.927332215,-0.960295164,-0.859480666,-0.680312055,0.5,0,1FS
-0.486062462,-0.597217032,0.529848257,-0.841408936,-0.966729096,-0.778407212,-0.877911546,0.5,0,4FJ
-0.840999047,-0.876748644,-0.838187702,-0.550553701,-0.743706358,0.174056324,-0.449420285,0.75,-0.333333333,2FJ
-0.675063018,-0.679628022,0.526847978,-0.850001264,-0.895536264,-0.659854535,-0.432946763,0.75,-0.333333333,1FS
-0.632269265,-0.505722989,0.727968423,-0.834495569,-0.930724849,-0.675295346,-0.888541625,0.5,-0.333333333,2FJ
-0.151501933,-0.166210346,0.315583075,-0.40082992,-0.853592036,-0.407137823,-0.590443457,0,0.333333333,4FJ
-0.839551887,-0.84503617,-0.879770115,-0.895629488,-0.944833598,-0.707475666,-0.612395235,0.5,-0.333333333,2FJ
-0.749477901,-0.739209716,0.444588745,-0.886740873,-0.895334787,-0.688189491,-0.398804531,0.75,-0.333333333,1FS
-0.543481738,-0.727485212,-0.609974425,-0.884370575,-0.978519359,-0.809628648,-0.8472021,0.5,0,4FJ
-0.679263605,-0.665960339,-0.060597726,-0.679734906,-0.874781535,-0.384769483,-0.718113468,0.5,-0.333333333,2FJ
-0.669246691,-0.552560395,0.04269326,-0.786299523,-0.88463631,-0.573638957,-0.667105579,0.5,-0.333333333,2FJ
-0.66041345,-0.634207099,-0.455596107,-0.497617061,-0.787913095,-0.001462775,-0.833761754,0.5,-0.333333333,2FJ
-0.533469662,-0.551619696,0.603223998,-0.45169255,-0.737502371,-0.02042311,-0.836271959,0.75,0,4FJ
-0.737022702,-0.801990649,-0.474998426,-0.516085628,-0.724169798,0.121597279,-0.538111012,0.75,-0.333333333,2FJ
-0.162661425,-0.131588361,0.014281674,-0.340387338,-0.810751306,-0.420182329,-0.73277492,0,0,4FJ
-0.830229769,-0.78988201,-0.282482522,-0.789262395,-0.840314369,-0.410341873,-0.416847946,0.75,-0.666666667,1FS
-0.830013482,-0.79882308,-0.359342399,-0.581268804,-0.58960233,0.279425341,-0.442789702,0.5,-0.666666667,1FS
-0.762907918,-0.735049416,-0.023459384,-0.944813157,-0.961681394,-0.847583097,-0.604214827,0.5,-0.333333333,1FS
-0.545819418,-0.510720861,0.411545319,-0.134072708,-0.614786527,0.432707305,-0.893961475,0.5,0,2FJ
-0.6645281,-0.703290186,0.476345358,-0.871827752,-0.917150807,-0.710952065,-0.47137504,0.75,-0.333333333,1FS
-0.351574645,-0.395438423,-0.332800408,-0.328437089,-0.855238694,-0.225604494,-0.725137656,0,0,4FJ
-0.022581097,-0.105516845,0.409413621,-0.287648223,-0.879167437,-0.233558383,-0.688532673,0,0.333333333,4FJ
-0.6044127,-0.712200008,-0.631933079,-0.676772034,-0.910392083,-0.409245642,-0.826073578,0.5,0,4FJ
-0.317569338,-0.502223625,-0.163426226,-0.73405422,-0.974855735,-0.842997753,-0.700282371,-0.25,0,4FJ
-0.407013625,-0.659140357,-0.534482759,-0.924270581,-0.991775148,-0.901476947,-0.830057655,0.5,0,4FJ
-0.705097623,-0.81617356,-0.419582119,-0.903332954,-0.965032417,-0.797289167,-0.691237141,0.5,-0.333333333,1FS
-0.641504128,-0.718447229,0.084665483,-0.927628502,-0.965187163,-0.843357735,-0.663571051,0.5,-0.333333333,1FS
-0.670547243,-0.56811818,0.757301808,-0.896814636,-0.907806836,-0.751322102,-0.774922812,0.5,-0.333333333,1FS
-0.301518749,-0.372768931,0.110368685,-0.344140309,-0.863169001,-0.297624183,-0.770643918,0.25,0,4FJ
-0.413054349,-0.274307319,0.30899729,-0.431446261,-0.749125616,-0.213402909,-0.834444,0.25,0,4FJ
-0.837137711,-0.755757272,-0.997552808,-0.527640827,-0.366401929,0.612214028,-0.483882441,0.5,-0.666666667,1FS
-0.909955846,-0.796488906,0.77208508,-0.614749254,-0.601298686,0.193590876,0.206925276,0.75,-0.333333333,1FS
-0.610724543,-0.665240252,-0.047281324,-0.955281971,-0.991451309,-0.940770031,-0.75339379,0.5,0,1FS
-0.638403027,-0.792092268,-0.473224513,-0.80891611,-0.954852493,-0.68451492,-0.79424837,0.5,-0.333333333,2FJ
-0.639838949,-0.715673031,-0.625945946,-0.856124532,-0.960617905,-0.731294256,-0.778068508,0.5,0,2FJ
-0.646339664,-0.762138635,-0.579107505,-0.844075521,-0.962016014,-0.72234006,-0.776692896,0.5,0,2FJ
-0.398453746,-0.255472731,0.128850488,-0.118665775,-0.465565273,0.851106649,-0.894913916,0.5,-0.333333333,2FJ
-0.83105763,-0.754448944,-0.426862969,-0.34789328,-0.352163462,0.663135884,-0.647556154,0.5,-0.333333333,2FJ
-0.85539726,-0.94399406,-0.396537842,-0.793509178,-0.848072241,-0.356790306,-0.222129713,0.75,-0.666666667,1FS
-0.684781229,-0.789883163,-0.555845594,-0.830742598,-0.952245334,-0.679542598,-0.74308936,0.5,-0.333333333,2FJ
-0.410385155,-0.507236949,-0.281133161,-0.924369343,-0.991387684,-0.93132112,-0.785045833,0,0,2FJ
-0.561978236,-0.674992668,0.464885418,-0.393817791,-0.855367729,-0.119525987,-0.770434014,0.5,0,1FS
-0.847788669,-0.814680387,0.041607613,-0.551047513,-0.526186522,0.44025316,-0.13271798,0.75,-0.666666667,1FS
-0.704965227,-0.659054091,-0.404607704,-0.550849989,-0.772726082,-0.023409612,-0.703399512,0.5,-0.333333333,2FJ
-0.541513032,-0.731060682,-0.596628432,-0.944121821,-0.991280818,-0.9105352,-0.818312207,0.5,0,2FJ
-0.409909256,-0.44804774,-0.455814028,-0.011409821,-0.695198593,0.39022686,-0.871986441,0.5,0.333333333,4FJ
-0.818321291,-0.905018737,-0.789165723,-0.951627762,-0.969569205,-0.860871467,-0.48336252,0.75,-0.333333333,1FS
-0.346207289,-0.436525385,0.371168207,-0.408434624,-0.892562386,-0.335700329,-0.726184758,0.25,0.333333333,4FJ
-0.407112382,-0.271862954,-0.182287996,-0.197971974,-0.513238407,0.63661166,-0.887718455,0.5,-0.333333333,2FJ
-0.690497099,-0.762211162,-0.597169811,-0.829458687,-0.952240702,-0.676847931,-0.740211498,0.5,0,2FJ
-0.714673674,-0.795161302,-0.550055824,-0.508085874,-0.785229068,0.033089032,-0.677874045,0.75,-0.333333333,2FJ
-0.28296625,-0.39923022,0.076457307,-0.718054713,-0.955848962,-0.784706578,-0.709146142,0,0,4FJ
-0.648246594,-0.747430339,-0.612033195,-0.943628009,-0.988700684,-0.89978781,-0.765127827,0.5,0,2FJ
-0.851407991,-0.837598754,-0.894792493,-0.789756207,-0.854964153,-0.389114701,-0.458543738,0.75,-0.333333333,2FJ
-0.398315321,-0.490421849,-0.066789467,-0.797558436,-0.953731909,-0.7125748,-0.758003761,0.5,0,2FJ
-0.636772859,-0.625223626,-0.119652092,-0.758744817,-0.912878444,-0.58721997,-0.712766837,0.5,-0.333333333,2FJ
-0.771140629,-0.880854274,-0.793141782,-0.846347056,-0.939617876,-0.635840645,-0.705913994,0.75,-0.333333333,2FJ
-0.381272596,-0.807739024,-0.466584722,0.045872364,-0.835855238,0.417674362,-0.84361514,0.5,0.333333333,4FJ
